fruit_id,variety,dry_matter_ratio,abs_351,abs_354,abs_357,abs_360,abs_363,abs_366,abs_369,abs_372,abs_375,abs_378,abs_381,abs_384,abs_387,abs_390,abs_393,abs_396,abs_399,abs_402,abs_405,abs_408,abs_411,abs_414,abs_417,abs_420,abs_423,abs_426,abs_429,abs_432,abs_435,abs_438,abs_441,abs_444,abs_447,abs_450,abs_453,abs_456,abs_459,abs_462,abs_465,abs_468,abs_471,abs_474,abs_477,abs_480,abs_483,abs_486,abs_489,abs_492,abs_495,abs_498,abs_501,abs_504,abs_507,abs_510,abs_513,abs_516,abs_519,abs_522,abs_525,abs_528,abs_531,abs_534,abs_537,abs_540,abs_543,abs_546,abs_549,abs_552,abs_555,abs_558,abs_561,abs_564,abs_567,abs_570,abs_573,abs_576,abs_579,abs_582,abs_585,abs_588,abs_591,abs_594,abs_597,abs_600,abs_603,abs_606,abs_609,abs_612,abs_615,abs_618,abs_621,abs_624,abs_627,abs_630,abs_633,abs_636,abs_639,abs_642,abs_645,abs_648,abs_651,abs_654,abs_657,abs_660,abs_663,abs_666,abs_669,abs_672,abs_675,abs_678,abs_681,abs_684,abs_687,abs_690,abs_693,abs_696,abs_699,abs_702,abs_705,abs_708,abs_711,abs_714,abs_717,abs_720,abs_723,abs_726,abs_729,abs_732,abs_735,abs_738,abs_741,abs_744,abs_747,abs_750,abs_753,abs_756,abs_759,abs_762,abs_765,abs_768,abs_771,abs_774,abs_777,abs_780,abs_783,abs_786,abs_789,abs_792,abs_795,abs_798,abs_801,abs_804,abs_807,abs_810,abs_813,abs_816,abs_819,abs_822,abs_825,abs_828,abs_831,abs_834,abs_837,abs_840,abs_843,abs_846,abs_849,abs_852,abs_855,abs_858,abs_861,abs_864,abs_867,abs_870,abs_873,abs_876,abs_879,abs_882,abs_885,abs_888,abs_891,abs_894,abs_897,abs_900,abs_903,abs_906,abs_909,abs_912,abs_915,abs_918,abs_921,abs_924,abs_927,abs_930,abs_933,abs_936,abs_939,abs_942,abs_945,abs_948,abs_951,abs_954,abs_957,abs_960,abs_963,abs_966,abs_969,abs_972,abs_975,abs_978,abs_981,abs_984,abs_987,abs_990,abs_993,abs_996,abs_999,abs_1002,abs_1005,abs_1008,abs_1011,abs_1014,abs_1017,abs_1020,abs_1023,abs_1026,abs_1029,abs_1032,abs_1035,abs_1038,abs_1041,abs_1044,abs_1047,abs_1050,abs_1053,abs_1056,abs_1059,abs_1062,abs_1065,abs_1068,abs_1071,abs_1074,abs_1077,abs_1080,abs_1083,abs_1086,abs_1089,abs_1092,abs_1095,abs_1098,abs_1101,abs_1104,abs_1107,abs_1110,abs_1113,abs_1116,abs_1119,abs_1122,abs_1125,abs_1128,abs_1131,abs_1134,abs_1137
0,Brooks,0.18523622,-0.43838999999999995,-0.36569,-0.33069,-0.22882,-0.12428,-0.10428,-0.085935,-0.17065,-0.097317,-0.035624,0.020991,0.057526999999999995,0.11671,0.18805,0.25226,0.35199,0.42152,0.52341,0.59509,0.67883,0.72119,0.75902,0.79087,0.80594,0.8124399999999999,0.81812,0.8266700000000001,0.8309200000000001,0.8335799999999999,0.83873,0.8427600000000001,0.8448399999999999,0.8459899999999999,0.8468399999999999,0.8470799999999999,0.84791,0.85341,0.84803,0.8523799999999999,0.85001,0.8516799999999999,0.85311,0.8533299999999999,0.85731,0.86014,0.8602,0.86174,0.86434,0.8670700000000001,0.86875,0.87121,0.87403,0.8769299999999999,0.88126,0.8842399999999999,0.8902200000000001,0.8950600000000001,0.90031,0.9051299999999999,0.91066,0.91676,0.9225,0.92732,0.93079,0.9343,0.9371700000000001,0.9396700000000001,0.94086,0.94075,0.9392299999999999,0.9354399999999999,0.92889,0.92011,0.90895,0.89546,0.87426,0.84305,0.80242,0.75335,0.69896,0.64245,0.58596,0.5304399999999999,0.47553999999999996,0.41473000000000004,0.36159,0.31089,0.26223,0.21568,0.17113,0.12841,0.087407,0.048154,0.009507,-0.029566000000000002,-0.063044,-0.09446,-0.12387000000000001,-0.15122,-0.17640999999999998,-0.19933,-0.2199,-0.23811,-0.25465,-0.2691,-0.28081,-0.29166,-0.30234,-0.31349,-0.3258,-0.33976999999999996,-0.35548,-0.37216,-0.38928,-0.40457,-0.41677,-0.42713,-0.43606000000000006,-0.4438,-0.45048999999999995,-0.45627,-0.46125,-0.46552,-0.46916,-0.47201000000000004,-0.47376,-0.47478000000000004,-0.47531,-0.47579,-0.47663999999999995,-0.47795,-0.47968999999999995,-0.48175,-0.48396000000000006,-0.48658,-0.48906000000000005,-0.49157,-0.49423999999999996,-0.49693999999999994,-0.49972,-0.50265,-0.50559,-0.50866,-0.51172,-0.5150399999999999,-0.51837,-0.52152,-0.52461,-0.52766,-0.53055,-0.53327,-0.53574,-0.53789,-0.53988,-0.5414899999999999,-0.54275,-0.5434399999999999,-0.5434100000000001,-0.5424800000000001,-0.54086,-0.53896,-0.5372600000000001,-0.53615,-0.53559,-0.53557,-0.53582,-0.53623,-0.53667,-0.53714,-0.53769,-0.5381600000000001,-0.53851,-0.53878,-0.53873,-0.5384,-0.53778,-0.53685,-0.53562,-0.53397,-0.53237,-0.5305,-0.52874,-0.5268,-0.52491,-0.5229199999999999,-0.5207,-0.5181399999999999,-0.5149,-0.5109899999999999,-0.50578,-0.49892,-0.48933999999999994,-0.4781,-0.46447,-0.44863000000000003,-0.43032,-0.40981000000000006,-0.38675,-0.36030999999999996,-0.33005,-0.29654,-0.26118,-0.22754000000000002,-0.19807,-0.17497000000000001,-0.15954000000000002,-0.14807,-0.13987,-0.13423,-0.13118,-0.13047999999999998,-0.1323,-0.13637,-0.14204,-0.14958,-0.15895,-0.16963,-0.18170999999999998,-0.1959,-0.20999,-0.22516999999999998,-0.24048000000000003,-0.25727,-0.27426,-0.29123000000000004,-0.30759000000000003,-0.32394,-0.34064,-0.35648,-0.37121,-0.38548000000000004,-0.3993,-0.41081000000000006,-0.42191999999999996,-0.43146,-0.44135,-0.44878999999999997,-0.45436000000000004,-0.45811,-0.46215,-0.46402,-0.4661,-0.46629,-0.46376000000000006,-0.46188999999999997,-0.4586,-0.45158000000000004,-0.4478,-0.44298000000000004,-0.4341,-0.42255,-0.41498,-0.40569,-0.39626,-0.38224,-0.3719,-0.3461,-0.3183,-0.28441,-0.24585,-0.18550999999999998,-0.099923,0.014430000000000002
1,Brooks,0.174644128,-0.42486,-0.3559,-0.33398,-0.3569,-0.31999,-0.26150999999999996,-0.20748000000000003,-0.14343,-0.15712,-0.09789199999999999,-0.052814,0.005555600000000001,0.060624000000000004,0.12177,0.2092,0.29833000000000004,0.37163,0.47103,0.5676899999999999,0.63703,0.69615,0.73817,0.7610399999999999,0.7761100000000001,0.79286,0.79862,0.79708,0.8021,0.80993,0.81133,0.81395,0.8199,0.8237899999999999,0.8239299999999999,0.82547,0.82065,0.8249799999999999,0.8232200000000001,0.8236899999999999,0.8266700000000001,0.8294299999999999,0.83145,0.83399,0.83735,0.83968,0.84139,0.84603,0.84793,0.8488600000000001,0.85154,0.8554799999999999,0.8593,0.8625299999999999,0.86608,0.87079,0.8751399999999999,0.8799299999999999,0.88735,0.8925799999999999,0.89717,0.90097,0.90445,0.90817,0.9094700000000001,0.9107299999999999,0.9096299999999999,0.90676,0.90125,0.89249,0.8799600000000001,0.8621,0.83842,0.81023,0.77681,0.73561,0.6872199999999999,0.63464,0.57758,0.51785,0.45798999999999995,0.40016,0.34533,0.29318,0.24355,0.19092,0.14636,0.10465999999999999,0.065768,0.029463,-0.0045122,-0.036424,-0.06651900000000001,-0.094873,-0.12229000000000001,-0.14969000000000002,-0.17289000000000002,-0.19445,-0.21441999999999997,-0.23284000000000002,-0.24956,-0.26453000000000004,-0.27776,-0.2891,-0.29896,-0.3073,-0.31393000000000004,-0.32011999999999996,-0.32661999999999997,-0.3339,-0.34255,-0.35303,-0.36535,-0.37882,-0.39276,-0.40521,-0.41498999999999997,-0.42317,-0.4301,-0.43601,-0.44103000000000003,-0.44528,-0.44878999999999997,-0.45161999999999997,-0.45397,-0.45548999999999995,-0.45607,-0.45593999999999996,-0.45537,-0.45485,-0.45483999999999997,-0.45542,-0.45653999999999995,-0.45808999999999994,-0.45988,-0.46213999999999994,-0.46426999999999996,-0.46651000000000004,-0.46893999999999997,-0.47147,-0.47413,-0.47695,-0.47983000000000003,-0.48283999999999994,-0.48588000000000003,-0.48923,-0.49261000000000005,-0.4958,-0.49898000000000003,-0.50212,-0.50507,-0.5078199999999999,-0.51037,-0.51262,-0.51456,-0.5162,-0.51752,-0.5181,-0.51793,-0.51677,-0.51483,-0.51259,-0.51057,-0.5091899999999999,-0.50845,-0.50826,-0.5083,-0.50854,-0.50885,-0.5091899999999999,-0.50959,-0.5099,-0.5100600000000001,-0.51015,-0.50994,-0.50938,-0.50848,-0.50732,-0.50583,-0.5039100000000001,-0.5018600000000001,-0.49982,-0.49776000000000004,-0.49555,-0.49338999999999994,-0.49112,-0.4886,-0.48572,-0.48213,-0.47778000000000004,-0.47218000000000004,-0.4645,-0.45408999999999994,-0.44193000000000005,-0.42713999999999996,-0.41015,-0.39069,-0.3689,-0.34433,-0.31643000000000004,-0.28485,-0.24981,-0.21336999999999998,-0.17858,-0.14858,-0.12474,-0.1089,-0.0972,-0.08918999999999999,-0.083602,-0.080451,-0.079748,-0.081308,-0.08506699999999999,-0.091052,-0.098922,-0.10800000000000001,-0.11862,-0.131,-0.14552,-0.1595,-0.17469,-0.19099000000000002,-0.2077,-0.22493000000000002,-0.24234,-0.25973,-0.27701,-0.29325999999999997,-0.30895,-0.32525,-0.33902,-0.35372,-0.3655,-0.37843000000000004,-0.38838,-0.39657,-0.40438,-0.41118000000000005,-0.41566000000000003,-0.42006000000000004,-0.42225,-0.42307,-0.42377,-0.42294,-0.41913999999999996,-0.41496000000000005,-0.41148999999999997,-0.40446,-0.39599,-0.39063000000000003,-0.38184,-0.37585999999999997,-0.36236,-0.34851,-0.33908,-0.31921,-0.30434,-0.27448,-0.23551999999999998,-0.18986,-0.12351,-0.036958,0.064054
2,Brooks,0.17509829600000001,-0.49383999999999995,-0.4232,-0.36296,-0.33995,-0.33593,-0.30913,-0.22005,-0.21284,-0.13856,-0.14261,-0.081566,-0.043525,0.018692,0.097575,0.16446,0.28021999999999997,0.37531,0.4632,0.54537,0.62576,0.68848,0.73456,0.76665,0.7853,0.79298,0.7992,0.80652,0.81966,0.8197399999999999,0.81885,0.82368,0.8300799999999999,0.8332,0.8344600000000001,0.8381700000000001,0.83678,0.83916,0.83586,0.83786,0.84005,0.8434299999999999,0.84596,0.8487100000000001,0.85401,0.85803,0.85898,0.8631,0.8662299999999999,0.86887,0.8741899999999999,0.8773799999999999,0.8806,0.88587,0.88925,0.8932700000000001,0.8985,0.90305,0.90989,0.9155200000000001,0.9201299999999999,0.9243100000000001,0.9277,0.92969,0.92981,0.9297200000000001,0.92748,0.92266,0.91406,0.90274,0.88654,0.8640399999999999,0.83521,0.80057,0.75974,0.7127399999999999,0.6591199999999999,0.60283,0.54347,0.48318999999999995,0.4242,0.36813,0.31577,0.26713000000000003,0.22132,0.17344,0.13313,0.095848,0.061302999999999996,0.029222,-0.00075712,-0.028966000000000002,-0.05563,-0.080855,-0.10550999999999999,-0.13019,-0.15111,-0.17060999999999998,-0.18862,-0.2051,-0.21995,-0.23306999999999997,-0.24429,-0.25347,-0.26081,-0.26648,-0.27058000000000004,-0.27466999999999997,-0.2796,-0.28600000000000003,-0.29456,-0.3058,-0.31966999999999995,-0.3352,-0.3514,-0.36557,-0.37643000000000004,-0.38535,-0.3928,-0.39905999999999997,-0.40433,-0.40881,-0.41258999999999996,-0.41567,-0.41815,-0.42003999999999997,-0.42094,-0.42121000000000003,-0.42107,-0.42098,-0.42131,-0.42212,-0.4234,-0.425,-0.42683999999999994,-0.42898000000000003,-0.43101999999999996,-0.4331,-0.43536,-0.43766000000000005,-0.44005,-0.44259,-0.44511999999999996,-0.44771000000000005,-0.45035,-0.45328999999999997,-0.45626000000000005,-0.45908000000000004,-0.46179,-0.46446000000000004,-0.467,-0.46937,-0.47157,-0.4735,-0.47517,-0.47651000000000004,-0.47753999999999996,-0.47803999999999996,-0.47781999999999997,-0.47673999999999994,-0.47501000000000004,-0.47307,-0.47135,-0.47018000000000004,-0.46953999999999996,-0.46942,-0.46952,-0.46985,-0.47013,-0.47048999999999996,-0.47088,-0.47126999999999997,-0.47153999999999996,-0.47168999999999994,-0.47157,-0.47121,-0.47063,-0.46976999999999997,-0.46866,-0.46713999999999994,-0.46558,-0.46397,-0.46238999999999997,-0.46076999999999996,-0.45911,-0.45733999999999997,-0.45536000000000004,-0.45301,-0.44998999999999995,-0.44623999999999997,-0.44126000000000004,-0.43451999999999996,-0.42513999999999996,-0.41408,-0.40066999999999997,-0.38516999999999996,-0.36755,-0.3475,-0.32475,-0.29882,-0.26921,-0.23633,-0.20202,-0.16940999999999998,-0.1415,-0.11930999999999999,-0.1052,-0.094952,-0.087761,-0.082885,-0.08051900000000001,-0.080427,-0.082593,-0.086838,-0.092822,-0.10073,-0.11019000000000001,-0.1205,-0.1324,-0.14614000000000002,-0.15974000000000002,-0.17455,-0.1899,-0.20561999999999997,-0.22171,-0.23806,-0.25445999999999996,-0.27059,-0.28628000000000003,-0.30151,-0.31596,-0.32887,-0.34194,-0.35407,-0.36366,-0.37299,-0.38261,-0.3894,-0.39533,-0.39826,-0.40199,-0.40568000000000004,-0.40644,-0.40488,-0.40417,-0.4035,-0.40028,-0.39455,-0.38833,-0.38436,-0.37623,-0.36679,-0.36167,-0.3518,-0.33987,-0.32834,-0.31251999999999996,-0.29438000000000003,-0.26643,-0.22875,-0.19289,-0.13371,-0.061572,0.038103
3,Brooks,0.14535865,-0.4521,-0.36978,-0.37076,-0.38178,-0.3292,-0.28253,-0.18436,-0.18200999999999998,-0.09863200000000001,-0.13902,-0.039727,0.013986000000000002,0.064212,0.12925999999999999,0.19738,0.32807,0.37041999999999997,0.4725,0.56689,0.6429699999999999,0.7114,0.75538,0.77873,0.79401,0.8052699999999999,0.81011,0.82419,0.82363,0.8279,0.82915,0.8315799999999999,0.83588,0.8373,0.83621,0.84035,0.84414,0.8457899999999999,0.84735,0.8444,0.8456799999999999,0.84882,0.85034,0.8516100000000001,0.8551,0.8571,0.85541,0.8587,0.8618299999999999,0.86611,0.86772,0.86941,0.8716200000000001,0.87439,0.87941,0.8835200000000001,0.8908,0.8945700000000001,0.9013399999999999,0.90694,0.91243,0.9185399999999999,0.92461,0.92974,0.93332,0.9365600000000001,0.94119,0.94411,0.9455,0.94657,0.94606,0.94314,0.9378299999999999,0.9302600000000001,0.9196,0.9068,0.88345,0.84841,0.8021,0.74535,0.68303,0.6190100000000001,0.5552,0.49312,0.43236,0.36711,0.31106,0.25848000000000004,0.20901,0.16264,0.11903,0.077863,0.03898,0.0021260000000000003,-0.033631,-0.069502,-0.10009,-0.12875999999999999,-0.1555,-0.1803,-0.20307,-0.22374000000000002,-0.24223000000000003,-0.2584,-0.27293,-0.28556,-0.29578000000000004,-0.30518,-0.31456,-0.32437,-0.33516999999999997,-0.34752,-0.3616,-0.37690999999999997,-0.39275,-0.40712,-0.41863999999999996,-0.42836,-0.43665,-0.44381000000000004,-0.44993,-0.45511,-0.45952,-0.46313999999999994,-0.46613999999999994,-0.46838,-0.46953999999999996,-0.46998,-0.4699,-0.46981000000000006,-0.47013,-0.47089,-0.47208,-0.47362,-0.47544,-0.47753,-0.47957,-0.48172,-0.484,-0.48632,-0.48873,-0.4913,-0.49387,-0.49651999999999996,-0.49926000000000004,-0.5021800000000001,-0.50513,-0.5079,-0.51062,-0.5133,-0.51582,-0.5181600000000001,-0.5203,-0.5221100000000001,-0.52365,-0.5249,-0.52583,-0.5262100000000001,-0.52576,-0.52444,-0.52246,-0.5201899999999999,-0.51813,-0.51667,-0.5158,-0.51545,-0.5153800000000001,-0.51547,-0.51575,-0.5159699999999999,-0.51627,-0.51653,-0.51665,-0.51665,-0.51636,-0.51581,-0.51498,-0.5138699999999999,-0.5123300000000001,-0.51045,-0.50845,-0.5064,-0.50435,-0.50217,-0.5,-0.49772,-0.49526000000000003,-0.49251000000000006,-0.48912,-0.48496000000000006,-0.47953999999999997,-0.47245,-0.46266,-0.45111999999999997,-0.43723999999999996,-0.4211,-0.4027,-0.38195999999999997,-0.35852,-0.33189,-0.30151999999999995,-0.26763000000000003,-0.2323,-0.19860999999999998,-0.16898,-0.14544,-0.12961,-0.1184,-0.10994000000000001,-0.10432000000000001,-0.10126,-0.10064,-0.10228999999999999,-0.106,-0.1118,-0.11967,-0.12899000000000002,-0.13957999999999998,-0.15192,-0.16634000000000002,-0.18,-0.19526,-0.21088,-0.22766999999999998,-0.24444000000000002,-0.26124,-0.27781999999999996,-0.29441999999999996,-0.31079,-0.32647,-0.34183,-0.35531999999999997,-0.36896,-0.38058000000000003,-0.3922,-0.40305,-0.41063999999999995,-0.41891999999999996,-0.42352,-0.42899,-0.43301000000000006,-0.43606999999999996,-0.43627,-0.43759,-0.43651999999999996,-0.43313999999999997,-0.4302,-0.42404,-0.41863,-0.40897,-0.40811,-0.39537,-0.38848,-0.36945,-0.36996999999999997,-0.34803,-0.34152,-0.3071,-0.29244000000000003,-0.25261999999999996,-0.21028000000000002,-0.13823,-0.063032,0.074145
4,Brooks,0.180788675,-0.49566000000000004,-0.40835,-0.28615999999999997,-0.21952,-0.22666999999999998,-0.21431,-0.21666999999999997,-0.11289,-0.014163999999999998,-0.015699,0.0061152,0.025398,0.095992,0.19498,0.27296,0.37038000000000004,0.44856,0.5532,0.6274,0.6943600000000001,0.74783,0.7847,0.80958,0.82642,0.8351799999999999,0.8377399999999999,0.8381799999999999,0.8493799999999999,0.85172,0.8549899999999999,0.8586,0.8598899999999999,0.86077,0.8636299999999999,0.86649,0.8669899999999999,0.8679899999999999,0.86621,0.86466,0.8675799999999999,0.8690000000000001,0.87019,0.87187,0.8724200000000001,0.8738100000000001,0.8746,0.8782700000000001,0.88021,0.88245,0.88426,0.88612,0.8894700000000001,0.89379,0.8969,0.90066,0.90384,0.90933,0.9158700000000001,0.9218200000000001,0.9272100000000001,0.93295,0.93879,0.94379,0.94757,0.95191,0.95639,0.96036,0.9633,0.9653700000000001,0.9668399999999999,0.9673299999999999,0.9671799999999999,0.96777,0.9685600000000001,0.9703299999999999,0.96831,0.9573799999999999,0.93629,0.9041799999999999,0.86436,0.8198200000000001,0.7721100000000001,0.72254,0.67183,0.61363,0.56016,0.50756,0.4561,0.40584000000000003,0.35704,0.30990999999999996,0.26433,0.22025,0.1767,0.13237000000000002,0.09408,0.058113,0.024363,-0.0073162999999999995,-0.036823,-0.06404800000000001,-0.089058,-0.11179000000000001,-0.13335999999999998,-0.15317999999999998,-0.1698,-0.18524000000000002,-0.20006,-0.2145,-0.22898000000000002,-0.24398000000000003,-0.25961999999999996,-0.27562,-0.29199,-0.30718,-0.32001,-0.33143,-0.3417,-0.35098,-0.35936,-0.36695,-0.37376,-0.37975,-0.38528,-0.39014,-0.39375,-0.39658000000000004,-0.39892,-0.4012,-0.40376,-0.40669,-0.41001000000000004,-0.41358,-0.41728999999999994,-0.42153,-0.42541999999999996,-0.42932,-0.43336,-0.43746,-0.44159,-0.44581000000000004,-0.45003000000000004,-0.45428999999999997,-0.4586,-0.46318000000000004,-0.4678,-0.47208999999999995,-0.47628000000000004,-0.48039,-0.48433000000000004,-0.4881,-0.49161000000000005,-0.49478,-0.49772,-0.50033,-0.50271,-0.5042800000000001,-0.5052300000000001,-0.50521,-0.50451,-0.50351,-0.50268,-0.50237,-0.50254,-0.5032,-0.50412,-0.5052,-0.5063300000000001,-0.50737,-0.5085,-0.50959,-0.51048,-0.5112399999999999,-0.51172,-0.5118699999999999,-0.51164,-0.51115,-0.5103300000000001,-0.5091399999999999,-0.50781,-0.50635,-0.50479,-0.50312,-0.50154,-0.49987,-0.49792,-0.49561000000000005,-0.49276000000000003,-0.48926000000000003,-0.48445,-0.47798999999999997,-0.46898999999999996,-0.45841000000000004,-0.44535,-0.43012,-0.41275,-0.39311999999999997,-0.37076,-0.34518000000000004,-0.31603000000000003,-0.28345,-0.249,-0.21606999999999998,-0.18722,-0.16385999999999998,-0.14833,-0.13634000000000002,-0.12785,-0.12195999999999999,-0.11850999999999999,-0.11739000000000001,-0.11865999999999999,-0.12212999999999999,-0.1276,-0.13517,-0.14407999999999999,-0.15502,-0.16672,-0.18049,-0.19452,-0.20922,-0.22435,-0.24068,-0.25687,-0.27392,-0.29062,-0.30682,-0.32289,-0.33836,-0.35348,-0.36715,-0.38027,-0.39224000000000003,-0.40305,-0.41361000000000003,-0.42175,-0.42937,-0.43551999999999996,-0.43867,-0.44216000000000005,-0.44587,-0.44842,-0.44815,-0.44643,-0.44448999999999994,-0.44225,-0.43835,-0.43161000000000005,-0.4269,-0.41857,-0.40852,-0.40275,-0.38731,-0.38373,-0.36857,-0.35348,-0.33221,-0.31378,-0.27939,-0.23443000000000003,-0.16585999999999998,-0.081274,0.027648000000000002
5,Brooks,0.18633603199999998,-0.5615100000000001,-0.5259699999999999,-0.47703,-0.4504,-0.41100000000000003,-0.32053000000000004,-0.27018000000000003,-0.27276999999999996,-0.2043,-0.17207,-0.083459,-0.042733999999999994,-0.0021831,0.058922,0.13289,0.25928,0.35115999999999997,0.4355,0.5253399999999999,0.61145,0.66574,0.70716,0.73947,0.7617,0.77552,0.77596,0.78818,0.79318,0.7959,0.80333,0.80455,0.80669,0.8104,0.8115600000000001,0.8112199999999999,0.81038,0.81553,0.80978,0.81316,0.8127,0.81463,0.81876,0.8225600000000001,0.82506,0.82596,0.82867,0.8338700000000001,0.83539,0.8374,0.8404200000000001,0.8434200000000001,0.84554,0.84782,0.85201,0.8557,0.8621,0.8664799999999999,0.8711899999999999,0.8759,0.88023,0.8842700000000001,0.88761,0.88945,0.8889100000000001,0.8882200000000001,0.8839899999999999,0.87949,0.87145,0.86025,0.8447,0.82401,0.79788,0.76669,0.73183,0.69055,0.6443,0.59512,0.54242,0.4875,0.43278,0.38021,0.33043,0.28302,0.23771,0.18942,0.14835,0.10989000000000002,0.07389,0.039976,0.0079598,-0.022349,-0.051222000000000004,-0.078686,-0.10552,-0.13247,-0.1555,-0.17689000000000002,-0.19662000000000002,-0.21472,-0.23109000000000002,-0.24556,-0.25792,-0.26800999999999997,-0.27608,-0.28210999999999997,-0.28644000000000003,-0.29059,-0.29567,-0.3024,-0.31169,-0.32428,-0.34017,-0.35816,-0.37687,-0.39328,-0.40585,-0.4161,-0.42451000000000005,-0.43149,-0.43731000000000003,-0.44218999999999997,-0.44626000000000005,-0.44956,-0.45226000000000005,-0.45421000000000006,-0.45508999999999994,-0.45528,-0.45498999999999995,-0.45471999999999996,-0.45487,-0.45551,-0.45669,-0.45821000000000006,-0.45995,-0.46203999999999995,-0.46401000000000003,-0.46618999999999994,-0.46848999999999996,-0.47084,-0.4733,-0.47591999999999995,-0.47858999999999996,-0.48134,-0.48413999999999996,-0.48723999999999995,-0.49036,-0.49328,-0.49615,-0.49905,-0.50174,-0.5042300000000001,-0.50655,-0.50855,-0.51032,-0.51177,-0.5128699999999999,-0.5133800000000001,-0.5131399999999999,-0.5119600000000001,-0.5101,-0.50794,-0.5059899999999999,-0.50467,-0.50393,-0.50372,-0.50373,-0.5040399999999999,-0.5042800000000001,-0.50457,-0.50493,-0.50531,-0.50545,-0.50551,-0.50532,-0.50484,-0.50407,-0.50295,-0.50149,-0.49968999999999997,-0.49782,-0.49593000000000004,-0.49401999999999996,-0.49194,-0.48988000000000004,-0.48773,-0.48546999999999996,-0.48288000000000003,-0.47941999999999996,-0.47531,-0.47007,-0.4628,-0.45296000000000003,-0.44142,-0.42748,-0.41129,-0.39279000000000003,-0.37196999999999997,-0.34845,-0.3217,-0.29134,-0.25766999999999995,-0.22235,-0.18858,-0.1594,-0.136,-0.12078,-0.10949,-0.10149,-0.095948,-0.0929,-0.091975,-0.093558,-0.097743,-0.10377,-0.11137000000000001,-0.12034,-0.13083,-0.1431,-0.15677,-0.17082,-0.18585,-0.20164,-0.2179,-0.23404,-0.25082,-0.26791,-0.28473000000000004,-0.301,-0.31645999999999996,-0.33166999999999996,-0.34635,-0.35924,-0.37138000000000004,-0.38216,-0.39281,-0.40166,-0.40875,-0.41441999999999996,-0.42100000000000004,-0.42396000000000006,-0.42604,-0.42676000000000003,-0.42707,-0.42565,-0.42258,-0.41996000000000006,-0.41553999999999996,-0.40947,-0.4042,-0.39704,-0.38819000000000004,-0.38672,-0.36984,-0.36363,-0.34685,-0.33589,-0.31174,-0.29275999999999996,-0.25143000000000004,-0.212,-0.15523,-0.080088,0.024687999999999998
